metraz,rozloha,energeticka_narocnost,stav,lokalita,cena,link
38,2+kk,A,Novostavba,praha,5600000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zabehlice-za-navsi/4288356940
58,2+kk,C,Po rekonstrukci,moravskoslezsky-kraj,4490000,https://www.sreality.cz/detail/prodej/byt/2+kk/vrbno-pod-pradedem-vrbno-pod-pradedem-zizkova/4228170316
112,4+kk,A,Novostavba,jihomoravsky-kraj,16490000,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-sadova-miry-figarove/67158604
113,2+kk,G,Po rekonstrukci,jihomoravsky-kraj,5700000,https://www.sreality.cz/detail/prodej/byt/2+kk/dolni-dunajovice-dolni-dunajovice-/3580371532
26,1+kk,C,Novostavba,jihocesky-kraj,3550000,https://www.sreality.cz/detail/prodej/byt/1+kk/ceske-budejovice-ceske-budejovice-3-b-smetany/2808201804
40,1+kk,C,Po rekonstrukci,moravskoslezsky-kraj,2990000,https://www.sreality.cz/detail/prodej/byt/1+kk/vrbno-pod-pradedem-vrbno-pod-pradedem-zizkova/2467611212
38,2+kk,D,Ve velmi dobrém stavu,liberecky-kraj,5293000,https://www.sreality.cz/detail/prodej/byt/2+kk/benecko-stepanicka-lhota-/2080100940
76,3+kk,C,Ve velmi dobrém stavu,jihocesky-kraj,6500000,https://www.sreality.cz/detail/prodej/byt/3+kk/frymburk-kovarov-/141505100
77,3+kk,B,Novostavba,praha,11487000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-strazovicka/1207886412
80,3+kk,E,Ve velmi dobrém stavu,praha,10400000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-slovenska/4040057420
60,2+kk,G,Po rekonstrukci,plzensky-kraj,6699000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-cernice-k-plzenci/673149516
60,2+kk,G,Ve velmi dobrém stavu,pardubicky-kraj,4490000,https://www.sreality.cz/detail/prodej/byt/2+kk/pardubice-ohrazenice-arbesova/1402827340
82,3+kk,B,Novostavba,praha,11930000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-strazovicka/2495246924
110,3+kk,G,Po rekonstrukci,jihomoravsky-kraj,5900000,https://www.sreality.cz/detail/prodej/byt/3+kk/dolni-dunajovice-dolni-dunajovice-/2238194252
156,5+kk,B,Novostavba,praha,34271800,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-praha-vladimira-kobranova/2747655756
85,2+kk,C,Novostavba,praha,13490000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-ke-kapslovne/1274155596
59,2+kk,B,Novostavba,praha,8811000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-strazovicka/145678924
51,2+kk,C,Ve velmi dobrém stavu,praha,8600000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-plzenska/82698828
81,3+kk,B,Novostavba,praha,12430000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-strazovicka/2624655948
55,2+kk,B,Novostavba,praha,8588000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-strazovicka/4060004940
59,2+kk,B,Novostavba,praha,8611000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-strazovicka/2810868300
113,3+kk,G,Ve velmi dobrém stavu,jihomoravsky-kraj,12990000,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-stare-brno-soukenicka/871064140
77,3+kk,B,Novostavba,praha,11237000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-strazovicka/851145292
58,2+kk,B,Novostavba,praha,8504000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-strazovicka/3434771020
55,2+kk,A,Novostavba,jihomoravsky-kraj,8166400,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-komin-bystrcka/416105804
36,1+kk,B,Novostavba,praha,9430575,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-praha-vitezne-namesti/3860017740
21,1+kk,B,Novostavba,jihomoravsky-kraj,2594000,https://www.sreality.cz/detail/prodej/byt/1+kk/javornik-javornik-/2675299660
162,3+kk,G,Ve velmi dobrém stavu,praha,18690000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-kremencova/3928453708
25,1+kk,B,Novostavba,jihomoravsky-kraj,3999000,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-komarov-dornych/335086156
47,2+kk,C,V dobrém stavu,praha,6380000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-uhrineves-pratelstvi/3308962380
54,2+kk,C,Novostavba,stredocesky-kraj,5090000,https://www.sreality.cz/detail/prodej/byt/2+kk/milovice-mlada-zatopkova/2057728588
50,2+kk,G,Po rekonstrukci,jihomoravsky-kraj,5985000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-kralovo-pole-palackeho-trida/1433297484
67,2+kk,E,Po rekonstrukci,praha,9995810,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-k-vltave/1165087308
119,3+kk,B,Novostavba,olomoucky-kraj,13550000,https://www.sreality.cz/detail/prodej/byt/3+kk/olomouc-nova-ulice-trida-jiriho-pelikana/387240524
38,2+kk,B,Novostavba,jihomoravsky-kraj,5490000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-horni-herspice-prazakova/1183461964
54,2+kk,G,Ve velmi dobrém stavu,stredocesky-kraj,7490000,https://www.sreality.cz/detail/prodej/byt/2+kk/hostivice-hostivice-jecna/2331669068
88,3+kk,B,Ve velmi dobrém stavu,praha,16290000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-ke-kapslovne/4036473420
31,1+kk,C,Ve velmi dobrém stavu,jihomoravsky-kraj,4490000,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-medlanky-v-ujezdech/1707147852
107,4+kk,G,Novostavba,praha,14500000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-dolni-mecholupy-kryspinova/565076556
151,4+kk,G,Ve velmi dobrém stavu,zlinsky-kraj,7000000,https://www.sreality.cz/detail/prodej/byt/4+kk/kromeriz-kromeriz-stursova/3315151436
65,3+kk,C,Ve velmi dobrém stavu,praha,7190000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zabehlice-ostruzinova/3652055628
96,3+kk,G,Ve velmi dobrém stavu,praha,24900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-josefov-u-stareho-hrbitova/1572303436
57,2+kk,G,Po rekonstrukci,praha,8499000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-rohacova/1121350220
74,2+kk,B,Ve velmi dobrém stavu,plzensky-kraj,6190000,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-bolevec-u-velkeho-rybnika/702546508
87,3+kk,D,Ve velmi dobrém stavu,olomoucky-kraj,4990000,https://www.sreality.cz/detail/prodej/byt/3+kk/prostejov-prostejov-olomoucka/186544716
44,2+kk,B,Novostavba,jihomoravsky-kraj,5290000,https://www.sreality.cz/detail/prodej/byt/2+kk/rosice-rosice-na-vyhlidce/4028432972
42,2+kk,C,Novostavba,stredocesky-kraj,5990000,https://www.sreality.cz/detail/prodej/byt/2+kk/tuchomerice-tuchomerice-v-knezivce/1329616204
45,2+kk,C,Novostavba,stredocesky-kraj,6150000,https://www.sreality.cz/detail/prodej/byt/2+kk/tuchomerice-tuchomerice-v-knezivce/4042265164
34,1+kk,B,Novostavba,jihomoravsky-kraj,5499000,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-zidenice-taborska/3429769804
54,2+kk,B,Novostavba,praha,7290000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hostavice-ceskobrodska/1310528844
119,5+kk,B,Novostavba,praha,13990000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-hostavice-ceskobrodska/2430165580
79,3+kk,B,Ve velmi dobrém stavu,jihomoravsky-kraj,6750000,https://www.sreality.cz/detail/prodej/byt/3+kk/znojmo-znojmo-koukalova/1436443212
48,2+kk,B,Ve velmi dobrém stavu,olomoucky-kraj,4600000,https://www.sreality.cz/detail/prodej/byt/2+kk/lipova-lazne-horni-lipova-/2031076428
46,2+kk,C,Ve velmi dobrém stavu,stredocesky-kraj,5490000,https://www.sreality.cz/detail/prodej/byt/2+kk/klecany-klecany-v-honech/3370611276
30,1+kk,C,V dobrém stavu,praha,5449000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-karlin-nekvasilova/2363384396
79,2+kk,G,Po rekonstrukci,karlovarsky-kraj,5790000,https://www.sreality.cz/detail/prodej/byt/2+kk/karlovy-vary-karlovy-vary-zahradni/226849356
43,2+kk,B,Ve velmi dobrém stavu,olomoucky-kraj,4310000,https://www.sreality.cz/detail/prodej/byt/2+kk/lipova-lazne-horni-lipova-/1367917644
115,4+kk,B,Novostavba,praha,15780000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hostavice-ceskobrodska/227934796
105,3+kk,B,Novostavba,praha,24900000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-veleslavin-na-drackach/2940084812
48,2+kk,B,Ve velmi dobrém stavu,olomoucky-kraj,4720000,https://www.sreality.cz/detail/prodej/byt/2+kk/lipova-lazne-horni-lipova-/1033292
48,2+kk,C,Novostavba,stredocesky-kraj,5890000,https://www.sreality.cz/detail/prodej/byt/2+kk/tuchomerice-tuchomerice-v-knezivce/1474982476
93,3+kk,B,Novostavba,jihomoravsky-kraj,12400000,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-slatina-kigginsova/957350476
100,4+kk,G,Ve velmi dobrém stavu,zlinsky-kraj,8500000,https://www.sreality.cz/detail/prodej/byt/4+kk/luhacovice-luhacovice-/3819087180
103,4+kk,C,Ve velmi dobrém stavu,praha,10990000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-ujezd-u-pruhonic-proutena/2877370956
94,3+kk,G,Po rekonstrukci,praha,13500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vinohrady-korunni/1816610124
99,3+kk,C,Ve velmi dobrém stavu,praha,19500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-letnany-pavla-benese/2700042828
57,2+kk,B,Novostavba,jihomoravsky-kraj,8390000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-zidenice-vancurova/3465966156
44,2+kk,C,Novostavba,stredocesky-kraj,5490000,https://www.sreality.cz/detail/prodej/byt/2+kk/tuchomerice-tuchomerice-v-knezivce/1411732812
80,3+kk,B,Novostavba,praha,13024000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-malesicka/1832903244
71,3+kk,B,Novostavba,praha,12166000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-malesicka/794354252
45,2+kk,A,Novostavba,liberecky-kraj,5078892,https://www.sreality.cz/detail/prodej/byt/2+kk/velke-hamry-velke-hamry-/1225069132
49,2+kk,B,Ve velmi dobrém stavu,jihomoravsky-kraj,6490000,https://www.sreality.cz/detail/prodej/byt/2+kk/slavkov-u-brna-slavkov-u-brna-zelnice-ii/4058931788
65,3+kk,C,Po rekonstrukci,praha,8590000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-modrany-poljanovova/2594271820
47,2+kk,G,V dobrém stavu,praha,8890000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dejvice-evropska/3636027980
54,2+kk,B,Novostavba,praha,9614000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-malesicka/2956976716
114,4+kk,D,Ve velmi dobrém stavu,pardubicky-kraj,7490000,https://www.sreality.cz/detail/prodej/byt/4+kk/pardubice-zelene-predmesti-v-raji/2567832908
44,2+kk,C,Novostavba,stredocesky-kraj,6390000,https://www.sreality.cz/detail/prodej/byt/2+kk/tuchomerice-tuchomerice-v-knezivce/1171944012
115,4+kk,B,Novostavba,praha,13480000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hostavice-ceskobrodska/2060018252
60,2+kk,B,Novostavba,praha,10362000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-malesicka/1799348812
72,3+kk,C,V dobrém stavu,jihocesky-kraj,3990000,https://www.sreality.cz/detail/prodej/byt/3+kk/kaplice-kaplice-sumavska/111219276
70,2+kk,G,Ve velmi dobrém stavu,moravskoslezsky-kraj,4800000,https://www.sreality.cz/detail/prodej/byt/2+kk/ostrava-zabreh-horymirova/3365237324
35,2+kk,B,Novostavba,jihomoravsky-kraj,5460000,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-horni-herspice-bohunicka/2265543244
45,2+kk,D,Ve velmi dobrém stavu,praha,6390000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-precechtelova/1930588748
92,4+kk,C,Ve velmi dobrém stavu,jihomoravsky-kraj,12990000,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-bystrc-chudcicka/549655116
24,1+kk,C,Ve velmi dobrém stavu,praha,3980000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-chodov-ceneticka/606106188
109,3+kk,A,Ve velmi dobrém stavu,praha,20476700,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-repy-u-lesoparku/2996752972
270,5+kk,G,Ve velmi dobrém stavu,praha,27900000,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-zdikovska/2952147532
84,3+kk,B,Novostavba,karlovarsky-kraj,7100000,https://www.sreality.cz/detail/prodej/byt/3+kk/karlovy-vary-karlovy-vary-mattoniho-nabrezi/401392204
34,1+kk,B,Novostavba,jihomoravsky-kraj,4750000,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-horni-herspice-bohunicka/4088623692
40,1+kk,B,Novostavba,praha,7129979,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-hloubetin-kardasovska/3236913740
137,4+kk,C,Novostavba,praha,27000000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-stodulky-hasilova/2425758284
40,1+kk,G,Novostavba,plzensky-kraj,4995000,https://www.sreality.cz/detail/prodej/byt/1+kk/plzen-jizni-predmesti-zelezna/3892802124
46,1+kk,B,Novostavba,praha,6750000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-strasnice-zverinova/2433184332
107,4+kk,B,Novostavba,praha,20094000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-chodov-dunovskeho/3553169996
125,4+kk,G,Po rekonstrukci,stredocesky-kraj,7999000,https://www.sreality.cz/detail/prodej/byt/4+kk/unhost-unhost-karlovarska/105644620
115,4+kk,A,Novostavba,stredocesky-kraj,9990000,https://www.sreality.cz/detail/prodej/byt/4+kk/lysa-nad-labem-litol-/1874994508
76,3+kk,D,V dobrém stavu,stredocesky-kraj,6499000,https://www.sreality.cz/detail/prodej/byt/3+kk/jilove-u-prahy-jilove-u-prahy-rudnych-dolu/3035587148
53,2+kk,C,Ve velmi dobrém stavu,liberecky-kraj,2990000,https://www.sreality.cz/detail/prodej/byt/2+kk/semily-podmoklice-jizni/2544702028
93,4+kk,A,Novostavba,moravskoslezsky-kraj,6998000,https://www.sreality.cz/detail/prodej/byt/4+kk/ticha-ticha-/932348492
95,3+kk,B,Novostavba,praha,13874750,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strizkov-strizkovska/3030815308
60,1+kk,B,Novostavba,praha,8370000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-strasnice-zverinova/1881420364
105,4+kk,C,Ve velmi dobrém stavu,liberecky-kraj,11000000,https://www.sreality.cz/detail/prodej/byt/4+kk/harrachov-harrachov-/2783179340
58,2+kk,B,Po rekonstrukci,vysocina-kraj,3799000,https://www.sreality.cz/detail/prodej/byt/2+kk/svetla-nad-sazavou-mrzkovice-/3452203596
30,1+kk,A,Novostavba,jihomoravsky-kraj,5565800,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-komin-bystrcka/2166579788
120,4+kk,C,Novostavba,jihocesky-kraj,9990000,https://www.sreality.cz/detail/prodej/byt/4+kk/hluboka-nad-vltavou-hluboka-nad-vltavou-rybova/2792047948
70,3+kk,C,V dobrém stavu,praha,8500000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostivar-chudenicka/2614559308
84,3+kk,C,Novostavba,jihocesky-kraj,8450000,https://www.sreality.cz/detail/prodej/byt/3+kk/hluboka-nad-vltavou-hluboka-nad-vltavou-rybova/107693388
19,1+kk,G,Po rekonstrukci,karlovarsky-kraj,1190000,https://www.sreality.cz/detail/prodej/byt/1+kk/sokolov-sokolov-manesova/951874124
53,2+kk,B,Novostavba,praha,9542000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-dunovskeho/2172322380
47,2+kk,B,Ve velmi dobrém stavu,praha,7950000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kunratice-pod-haltyrem/1126392396
121,4+kk,G,Po rekonstrukci,praha,18390000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-holesovice-veletrzni/930267724
75,3+kk,C,Ve velmi dobrém stavu,pardubicky-kraj,7390000,https://www.sreality.cz/detail/prodej/byt/3+kk/pardubice-trnova-jozefa-gabcika/974656076
50,2+kk,G,Ve velmi dobrém stavu,praha,8499000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-3-borivojova/4260323916
77,4+kk,G,Ve velmi dobrém stavu,jihocesky-kraj,3990000,https://www.sreality.cz/detail/prodej/byt/4+kk/strakonice-strakonice-/577991244
77,3+kk,B,Novostavba,praha,14442000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-dunovskeho/331944524
90,4+kk,G,Ve velmi dobrém stavu,moravskoslezsky-kraj,11249000,https://www.sreality.cz/detail/prodej/byt/4+kk/ostrava-moravska-ostrava-jantarova/3471901260
101,4+kk,G,Ve velmi dobrém stavu,jihocesky-kraj,7290000,https://www.sreality.cz/detail/prodej/byt/4+kk/ceske-budejovice-ceske-budejovice-3-a-tragera/2134954572
67,2+kk,G,Ve velmi dobrém stavu,vysocina-kraj,4990000,https://www.sreality.cz/detail/prodej/byt/2+kk/velke-mezirici-velke-mezirici-skolni/924832332
74,4+kk,G,Ve velmi dobrém stavu,praha,8500000,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-repy-vondrousova/351232588
76,3+kk,C,Ve velmi dobrém stavu,jihocesky-kraj,6500000,https://www.sreality.cz/detail/prodej/byt/3+kk/frymburk-kovarov-/141505100
69,2+kk,G,Novostavba,praha,9385769,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-cerny-most-rudolfa-holeky/2220302924
84,3+kk,C,Novostavba,jihocesky-kraj,7990000,https://www.sreality.cz/detail/prodej/byt/3+kk/hluboka-nad-vltavou-hluboka-nad-vltavou-rybova/1449870668
31,1+kk,B,Po rekonstrukci,plzensky-kraj,3600000,https://www.sreality.cz/detail/prodej/byt/1+kk/plzen-bolevec-rabstejnska/4179583564
26,1+kk,B,Ve velmi dobrém stavu,praha,5850000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vysocany-jana-pribika/1960575564
27,1+kk,C,Ve velmi dobrém stavu,jihocesky-kraj,2980000,https://www.sreality.cz/detail/prodej/byt/1+kk/lipno-nad-vltavou-slupecna-/4188791372
28,1+kk,A,Novostavba,praha,5390000,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-lhotka-u-noveho-dvora/3865145932
46,2+kk,G,Po rekonstrukci,praha,8390000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-28-pluku/1719796300
52,2+kk,G,Ve velmi dobrém stavu,praha,6590000,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-michelska/221651532
82,3+kk,C,V dobrém stavu,praha,11990000,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hrdlorezy-horni-hrdlorezska/20587084
78,3+kk,C,Po rekonstrukci,stredocesky-kraj,9495000,https://www.sreality.cz/detail/prodej/byt/3+kk/hostivice-hostivice-unhostska/8004172
